search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
ACS-0014,270,P1,equity_context,U.S. Census ACS 5-Year API,census_acs5,population_and_social_context,variable_query,GET,https://api.census.gov/data/2024/acs/acs5,employment status,employment status,"{""get"":""NAME,group(B23025)"",""for"":""county:*"",""key"":""${CENSUS_API_KEY}""}",United States,All available; preserve source vintage,area_level_context_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,required,CENSUS_API_KEY,No page cursor for this county query; split by state or geography level when requesting tract/block-group data.,All Census Data API queries require a key as of 2026; avoid excessively wide group requests.,vintage + dataset + geography FIPS + variable,"state FIPS, county FIPS, tract, block group, ZCTA as applicable",false,https://www.census.gov/data/developers/data-sets/acs-5year.html,Expected use: Employment context. Preserve estimate and margin-of-error variables; do not treat ZCTA as postal ZIP.
ACS-0015,271,P1,equity_context,U.S. Census ACS 5-Year API,census_acs5,population_and_social_context,variable_query,GET,https://api.census.gov/data/2024/acs/acs5,rural proxy housing and density variables,rural proxy housing and density variables,"{""get"":""NAME,group(B25001)"",""for"":""county:*"",""key"":""${CENSUS_API_KEY}""}",United States,All available; preserve source vintage,area_level_context_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,required,CENSUS_API_KEY,No page cursor for this county query; split by state or geography level when requesting tract/block-group data.,All Census Data API queries require a key as of 2026; avoid excessively wide group requests.,vintage + dataset + geography FIPS + variable,"state FIPS, county FIPS, tract, block group, ZCTA as applicable",false,https://www.census.gov/data/developers/data-sets/acs-5year.html,Expected use: Housing/density context. Preserve estimate and margin-of-error variables; do not treat ZCTA as postal ZIP.
ACS-0016,272,P1,equity_context,U.S. Census ACS 5-Year API,census_acs5,population_and_social_context,variable_query,GET,https://api.census.gov/data/2024/acs/acs5,population by county for joins,population by county for joins,"{""get"":""NAME,NAME,B01003_001E"",""for"":""county:*"",""key"":""${CENSUS_API_KEY}""}",United States,All available; preserve source vintage,area_level_context_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,required,CENSUS_API_KEY,No page cursor for this county query; split by state or geography level when requesting tract/block-group data.,All Census Data API queries require a key as of 2026; avoid excessively wide group requests.,vintage + dataset + geography FIPS + variable,"state FIPS, county FIPS, tract, block group, ZCTA as applicable",false,https://www.census.gov/data/developers/data-sets/acs-5year.html,Expected use: County denominator and labels. Preserve estimate and margin-of-error variables; do not treat ZCTA as postal ZIP.
SVI-0001,273,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,latest county SVI,latest county SVI,"{""geography"":""county"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
SVI-0002,274,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,latest census tract SVI,latest census tract SVI,"{""geography"":""tract"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
SVI-0003,275,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,socioeconomic status theme,socioeconomic status theme,"{""geography"":""tract"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
SVI-0004,276,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,household characteristics theme,household characteristics theme,"{""geography"":""tract"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
SVI-0005,277,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,racial and ethnic minority status theme,racial and ethnic minority status theme,"{""geography"":""tract"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
SVI-0006,278,P0,equity_context,CDC/ATSDR Social Vulnerability Index,cdc_svi,downloadable_area_level_index,download_manifest,GET,https://www.atsdr.cdc.gov/place-health/php/svi/svi-data-documentation-download.html,housing type and transportation theme,housing type and transportation theme,"{""geography"":""tract"",""capture_csv_and_documentation"":true}",United States,All available; preserve source vintage,area_level_vulnerability_observation,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,Download the selected vintage and geography files once; preserve checksums and documentation.,Throttle conservatively and retry 429/5xx with exponential backoff.,SVI vintage + geography FIPS,county FIPS or tract GEOID,true,https://www.atsdr.cdc.gov/place-health/php/svi/index.html,"SVI is an area-level index, not an individual characteristic. Align vintage and geographic boundaries with outcome data."
NOAA-0001,279,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,daily maximum temperature,daily maximum temperature,"{""datasetid"":""GHCND"",""datatypeid"":""TMAX"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0002,280,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,daily minimum temperature,daily minimum temperature,"{""datasetid"":""GHCND"",""datatypeid"":""TMIN"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0003,281,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,daily average temperature,daily average temperature,"{""datasetid"":""GHCND"",""datatypeid"":""TAVG"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0004,282,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,daily precipitation,daily precipitation,"{""datasetid"":""GHCND"",""datatypeid"":""PRCP"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0005,283,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,snowfall,snowfall,"{""datasetid"":""GHCND"",""datatypeid"":""SNOW"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0006,284,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,snow depth,snow depth,"{""datasetid"":""GHCND"",""datatypeid"":""SNWD"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0007,285,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,heating degree days,heating degree days,"{""datasetid"":""GHCND"",""datatypeid"":""HTDD"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0008,286,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,cooling degree days,cooling degree days,"{""datasetid"":""GHCND"",""datatypeid"":""CLDD"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0009,287,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,monthly temperature normals,monthly temperature normals,"{""datasetid"":""GHCND"",""datatypeid"":""MLY-TAVG-NORMAL"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0010,288,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,monthly precipitation normals,monthly precipitation normals,"{""datasetid"":""GHCND"",""datatypeid"":""MLY-PRCP-NORMAL"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0011,289,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,freeze threshold context,freeze threshold context,"{""datasetid"":""GHCND"",""datatypeid"":""TMIN"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0012,290,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,warm-season onset,warm-season onset,"{""datasetid"":""GHCND"",""datatypeid"":""TAVG"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0013,291,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,precipitation anomaly,precipitation anomaly,"{""datasetid"":""GHCND"",""datatypeid"":""PRCP"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0014,292,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,record_search,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/data,temperature anomaly,temperature anomaly,"{""datasetid"":""GHCND"",""datatypeid"":""TAVG"",""startdate"":""${START_DATE}"",""enddate"":""${END_DATE}"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1,""units"":""standard""}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NOAA-0015,293,P1,ecology_climate,NOAA Climate Data Online API v2,noaa_cdo,weather_and_climate_observations,schema_discovery,GET,https://www.ncei.noaa.gov/cdo-web/api/v2/stations,station coverage inventory,station coverage inventory,"{""datasetid"":""GHCND"",""locationid"":""${NOAA_LOCATION_ID}"",""limit"":1000,""offset"":1}",Selected counties/stations; aggregate to county after retrieval,Match Lyme/tick outcome years; include lagged seasonal windows,climate_observation_or_station,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,required,NOAA_CDO_TOKEN,Increase offset by limit; read metadata.resultset.count to stop.,"Limit is 5 requests/second and 10,000 requests/day per token.",station id + date + datatype,"station, latitude/longitude, county mapping, date/year",false,https://www.ncei.noaa.gov/cdo-web/webservices/v2,Use station-quality flags and coverage checks. Climate correlation alone does not establish causation.
NLCD-0001,294,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,annual land cover,annual land cover,"{""product_or_derived_feature"":""annual land cover"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0002,295,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,forest cover percentage,forest cover percentage,"{""product_or_derived_feature"":""forest cover percentage"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0003,296,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,developed land percentage,developed land percentage,"{""product_or_derived_feature"":""developed land percentage"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0004,297,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,forest edge density,forest edge density,"{""product_or_derived_feature"":""forest edge density"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0005,298,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,land cover change,land cover change,"{""product_or_derived_feature"":""land cover change"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0006,299,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,impervious surface percentage,impervious surface percentage,"{""product_or_derived_feature"":""impervious surface percentage"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
NLCD-0007,300,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,habitat fragmentation,habitat fragmentation,"{""product_or_derived_feature"":""habitat fragmentation"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
